big,m,NN,s1747145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big,m,NN,s1777015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big,m,NN,s1789553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big,m,SC,s1407470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big,m,SC,s1407470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big,m,SC,s1424248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big,m,SC,s1226594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big,m,SC,s1343872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big,m,SG,s1785247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big,m,UK,s1653112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big,m,UK,s1649890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big,m,UK,s1217013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big,m,UK,s1792565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big,m,UK,s1676749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big,m,UK,s1322332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big,m,UK,s1785140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big/?,m,UK,s1651400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big/big,m,NA,s1309426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big/big,m,NN,s1354741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big/big,m,NN,s1680167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big/big,m,NN,s1680221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big/big,m,NN,s1676942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big/big,m,SC,s1126761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big/big,m,SC,s1332298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big/big,m,SC,s1326224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
big/big,m,UK,s1213677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAD_U37_USB,m,NA,s1364645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dell_1555_inbuilt,m,SC,s1219096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
device,gender,speaker,user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
device,m,NN,s1247563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gioteck_EX-02S,m,SC,s1348525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NA,s1420849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NA,s1467926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NA,s1567647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NA,s1566641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1142034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1153100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1202144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1210107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1215573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1226443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1242775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1244474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1245523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1265676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1333293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1440080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1460138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1466633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1474926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1562085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s0838587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1520582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1533593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1556756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1119520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1574060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1571333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1531259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1344727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1473791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1345679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1206798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,NN,s1245738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,SC,s1223356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,SC,s1224425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,SC,s1229492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,SC,s1232732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,UK,s1211535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,UK,s1220880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,UK,s1462938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,UK,s1574163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,UK,s1523545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset,m,UK,s1205542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset/big,m,NA,s1058139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset/big,m,NN,s1106812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset/big,m,UK,s1112290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset/big,m,UK,s1124728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset/headset,m,NN,s1312082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset/headset,m,NN,s1038946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset/headset,m,NN,s1044253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset/headset,m,NN,s1039137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset/headset,m,NN,s1043206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset/headset,m,SC,s0965856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset/headset,m,SC,s1126144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset/headset,m,SC,s1025224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset/headset,m,UK,s0934142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
headset/small,m,NN,s1261038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,??,s0833088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NA,s0453481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NA,s0677387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NA,s1100218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NA,s1128289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s0450736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s0455511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s0455730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s0565563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s0126163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s1261038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s0672048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s0680940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s0681481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s0836504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s1052483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s1054017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s1125835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s1135029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s1157551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s0907414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s0949139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,NN,s1250520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,SC,s0451001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,SC,s0454291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,SC,taal11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,SC,s9061219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,SC,s0824968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,SC,s0940658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,SC,s1021894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,SC?,s0451001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,UK,s0126339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,UK,s0457086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,UK,s0235479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,UK,s0451342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,UK,s0676515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,UK,s0678004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,UK,s1052161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,UK,s0680570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,UK,s0806577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,UK,s0832212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,UK,s0927722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,UK,s1151467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,UK,s0906559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac,m,UK,s1200359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac_builtin,m,?,s0126339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac_inbuilt,m,NN,s0349492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac_inbuilt,m,NN,s0343804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iMac_inbuilt,m,UK,s9810638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,IE,s1771379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,NA,s1763562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,NN,s1780755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,NN,s1789041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,NN,s1775230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,NN,s1719048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,NN,s1619123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,NN,s1776575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,NN,s1794269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,NN,s1720613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,NN,s1718768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,NN,s1675924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,NN,s1770642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,NN,s1444618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,SC,s1225708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,UK,s1520780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,UK,s1305077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,UK,s1408393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,UK,s1775678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,UK,s1731620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,f,WSAfE,s1731574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,AZ,jamesc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NA,benjamin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NA,ccb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NA,davidr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NA,ptepper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NA,timm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NA,s0345701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NA,s0340933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NA,joshua,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,chongh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,alex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,christop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,yokong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,athan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,behzad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,jose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,spengler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,wouter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,s0345201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,s0348129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,s0344328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,s0343559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,s0345347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,s0343444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,s0343879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,s0343799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,NN,s0345336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,SC,markm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,SC,calum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,SC,guy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,SC,s9901729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,UK,jamesh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,UK,scottn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,UK,simonk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,UK,anthonyb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,UK,colinb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,UK,davidt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,UK,michaelg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop,m,UK,michaels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
laptop?,f,UK,s1700949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech,f,NN,s1702456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,??,s1451388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,AZ,s1244635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,headset,s1208001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,IE,s1262980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s0454931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s0562500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s0674231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1050495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1159094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1114083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1236755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1444169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1462881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1469810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1473254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1564606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1564218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1523985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1616820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1604824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1451606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1674808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1640648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NA,s1473099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0231469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0344859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0450918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0450928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0450990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0453738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0453767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0454417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0560804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0563087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0565246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0565839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0565890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0568074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0570475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0674876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0676047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0679432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0834892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1053080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1060613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1053697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1057505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1158260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1212703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1219694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1242643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1255719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1261066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1262348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1266300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1266322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1266927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1355318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1367766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1336117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1036740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1148578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s0946728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1367454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1204877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
logitech_headset,f,NN,s1239695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
